#=======================================================================================================================
# InTensors - CN mixture SELFIES dataset
#=======================================================================================================================
#
# Author           : Nimal Naser (n2[ⓐⓣ]intensors.com)
# Company          : InTensors
# Version          : 1.3.1
# Created on       : 4 June 2026
# Last modified on : 25 June 2026
#
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
#
#
#-----------------------------------------------------------------------------------------------------------------------
# Changelog
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
# Information
#-----------------------------------------------------------------------------------------------------------------------
# Source: cheetah_mixture_composition.dat joined with cheetah_materials.dat
# (SELFIES) and cheetah_cetane_number.dat (CN, required).
# Unused cpnt_selfies_* slots are NaN.
# Mixture order follows cheetah_mixture.dat.
# Selection: identified components <= 10, or top 10 identified volume fractions >= 95 % of total identified volume when > 10 identified components.
# Unidentified components are excluded from ranking and thresholds.
# cpnt_vol_*: volume fraction (0-1) from mixture_comp_vol (%).
# Source file SHA-256:
# sha256:0b65a4a2dc572bdff5e1806c873cf0c9b926bef4eddea53bf148e5072f95c576  database/cheetah/cheetah_mixture_composition.dat
# sha256:fd67fc95758fc0b6d821719b033220056c85634dc6b1ff80d4af1367ffe33e77  database/cheetah/cheetah_mixture.dat
# sha256:1d13603eddbb4b1b3d570458ad256027ae8f640357a3b0652f0ae490b662cbdd  database/cheetah/cheetah_materials.dat
# sha256:ce7d6cbbd56b26c671f69dcdcaebe097f6e4f5002713180cb96803fd3ed91910  database/cheetah/cheetah_cetane_number.dat
# Source commits:
# git:d85ff2d9701a46efd8a3e2d0bfed3ccf3c4b6ffe  database/cheetah/cheetah_mixture_composition.dat
# git:653076ba7de402ff9412600afa55b507625c6eb6  database/cheetah/cheetah_mixture.dat
# git:d85ff2d9701a46efd8a3e2d0bfed3ccf3c4b6ffe  database/cheetah/cheetah_materials.dat
# git:d85ff2d9701a46efd8a3e2d0bfed3ccf3c4b6ffe  database/cheetah/cheetah_cetane_number.dat
#
#-----------------------------------------------------------------------------------------------------------------------
# Data
#-----------------------------------------------------------------------------------------------------------------------
cn_mxtr_selfies_id	mixture_id	mixture_name	mixture_type	cpnt_selfies_1	cpnt_selfies_2	cpnt_selfies_3	cpnt_selfies_4	cpnt_selfies_5	cpnt_selfies_6	cpnt_selfies_7	cpnt_selfies_8	cpnt_selfies_9	cpnt_selfies_10	cpnt_vol_1	cpnt_vol_2	cpnt_vol_3	cpnt_vol_4	cpnt_vol_5	cpnt_vol_6	cpnt_vol_7	cpnt_vol_8	cpnt_vol_9	cpnt_vol_10	CN
CNMX_TRDS_A0_000030	CHTA_MXTR_A0_000062	TPRF 90-10	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.100204E-01	9.994089E-02	9.003871E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.105478E+01
CNMX_TRDS_A0_000031	CHTA_MXTR_A0_000063	TPRF 90-20	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.200885E-01	1.999276E-01	7.998390E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.830737E+01
CNMX_TRDS_A0_000032	CHTA_MXTR_A0_000064	TPRF 90-30	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.300834E-01	2.999388E-01	6.997775E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.559014E+01
CNMX_TRDS_A0_000033	CHTA_MXTR_A0_000065	MCSB 1	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.100000E-01	9.000000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.320573E+01
CNMX_TRDS_A0_000034	CHTA_MXTR_A0_000066	MCSB 2	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.250000E-01	1.500000E-01	1.250000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.177020E+01
CNMX_TRDS_A0_000035	CHTA_MXTR_A0_000067	MCSB 3	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.250000E-01	3.000000E-01	1.750000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.157304E+01
CNMX_TRDS_A0_000036	CHTA_MXTR_A0_000068	MCSB 4	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][=C][C][C][C][C]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.469847E-01	1.020102E-01	5.100510E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.131466E+01
CNMX_TRDS_A0_000037	CHTA_MXTR_A0_000069	MCSB 5	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][=C][C][C][C][C]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.700000E-01	2.000000E-01	3.000000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.104416E+01
CNMX_TRDS_A0_000038	CHTA_MXTR_A0_000070	MCSB 6	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	[C][=C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	6.500000E-01	1.500000E-01	1.000000E-01	1.000000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.156161E+01
CNMX_TRDS_A0_000039	CHTA_MXTR_A0_000071	MCSB 7	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][=C][C][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	5.800000E-01	2.000000E-01	1.500000E-01	7.000000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.107607E+01
CNMX_TRDS_A0_000040	CHTA_MXTR_A0_000072	MCSB 8	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	[C][=C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	4.653465E-01	3.193319E-01	1.386139E-01	7.670767E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.089715E+01
CNMX_TRDS_A0_000041	CHTA_MXTR_A0_000073	MCSB 9	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][=C][C][C][C][C]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	3.900000E-01	3.000000E-01	2.000000E-01	1.100000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.100183E+01
CNMX_TRDS_A0_000042	CHTA_MXTR_A0_000074	MCSB 10	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.600000E-01	1.500000E-01	9.000000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.093883E+01
CNMX_TRDS_A0_000043	CHTA_MXTR_A0_000075	MCSB 11	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.100000E-01	3.000000E-01	9.000000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.916860E+01
CNMX_TRDS_A0_000044	CHTA_MXTR_A0_000076	MCSB 12	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2]	NaN	NaN	NaN	NaN	NaN	NaN	7.500000E-01	1.000000E-01	8.000000E-02	7.000000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.133676E+01
CNMX_TRDS_A0_000045	CHTA_MXTR_A0_000077	MCSB 13	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	5.750000E-01	1.500000E-01	1.500000E-01	1.250000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.030067E+01
CNMX_TRDS_A0_000046	CHTA_MXTR_A0_000078	MCSB 14	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.100000E-01	1.000000E-01	9.000000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.942088E+01
CNMX_TRDS_A0_000047	CHTA_MXTR_A0_000079	MCSB 15	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.100000E-01	2.000000E-01	9.000000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.697073E+01
CNMX_TRDS_A0_000048	CHTA_MXTR_A0_000080	MCSB 16	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	6.200000E-01	1.500000E-01	1.300000E-01	1.000000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.947928E+01
CNMX_TRDS_A0_000049	CHTA_MXTR_A0_000081	MCSB 17	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	4.300000E-01	3.000000E-01	1.700000E-01	1.000000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.008541E+01
CNMX_TRDS_A0_000050	CHTA_MXTR_A0_000082	MCSB 18	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	5.100000E-01	2.000000E-01	1.500000E-01	1.400000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.779176E+01
CNMX_TRDS_A0_000051	CHTA_MXTR_A0_000083	MCSB 19	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][C][C][C][Ring1][Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	3.200000E-01	3.000000E-01	2.000000E-01	1.800000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.800429E+01
CNMX_TRDS_A0_000052	CHTA_MXTR_A0_000084	MCSB 20	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.000000E-01	3.000000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.162084E+01
CNMX_TRDS_A0_000053	CHTA_MXTR_A0_000085	MCSB 21	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.200000E-01	3.300000E-01	1.500000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.316769E+01
CNMX_TRDS_A0_000054	CHTA_MXTR_A0_000086	MCSB 22	surrogate fuel	[C][C][C][C][C][C][C]	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.000000E-01	3.000000E-01	3.000000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.237947E+01
CNMX_TRDS_A0_000055	CHTA_MXTR_A0_000087	MCSB 23	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C]	[C][=C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.500000E-01	2.500000E-01	1.000000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.091058E+01
CNMX_TRDS_A0_000056	CHTA_MXTR_A0_000088	MCSB 24	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C]	[C][=C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.700000E-01	2.300000E-01	2.000000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.908025E+01
CNMX_TRDS_A0_000057	CHTA_MXTR_A0_000089	MCSB 25	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][=C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	4.400000E-01	3.100000E-01	1.500000E-01	1.000000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.084528E+01
CNMX_TRDS_A0_000058	CHTA_MXTR_A0_000090	MCSB 26	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C]	[C][=C][C][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	3.600000E-01	2.900000E-01	2.000000E-01	1.500000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.991071E+01
CNMX_TRDS_A0_000059	CHTA_MXTR_A0_000093	MCSB 29	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2]	NaN	NaN	NaN	NaN	NaN	NaN	5.400000E-01	3.100000E-01	8.000000E-02	7.000000E-02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.061978E+01
CNMX_TRDS_A0_000060	CHTA_MXTR_A0_000094	MCSB 30	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2]	NaN	NaN	NaN	NaN	NaN	NaN	3.600000E-01	3.400000E-01	1.765000E-01	1.235000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.689420E+01
CNMX_TRDS_A0_000061	CHTA_MXTR_A0_000121	PRF 83	surrogate fuel	[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.300000E-01	1.700000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.625817E+01
CNMX_TRDS_A0_000062	CHTA_MXTR_A0_000122	TRF 65	surrogate fuel	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.500000E-01	3.500000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.292615E+01
CNMX_TRDS_A0_000063	CHTA_MXTR_A0_000123	TRF 55	surrogate fuel	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][C][C][C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.500000E-01	4.500000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.862317E+01
CNMX_TRDS_A0_000064	CHTA_MXTR_A0_000124	TRF 45	surrogate fuel	[C][C][C][C][C][C][C]	[C][C][=C][C][=C][C][=C][Ring1][=Branch1]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.500000E-01	4.500000E-01	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.375356E+01
CNMX_TRDS_A0_000065	CHTA_MXTR_A0_001962	Light naphtha J24	gasoline fuel	[C][C][C][C][C]	[C][C][C][C][C][C]	[C][C][C][C][Branch1][C][C][C]	[C][C][C][Branch1][C][C][C]	[C][C][C][Branch1][C][C][C][C]	[C][C][C][C][C][C][Ring1][Branch1]	[C][C][Branch1][C][C][C][Branch1][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	[C][C][C][C][C][C][Ring1][=Branch1]	[C][=C][C][=C][C][=C][Ring1][=Branch1]	3.318700E-01	2.173900E-01	1.345100E-01	1.198800E-01	8.447000E-02	2.823000E-02	1.862000E-02	1.768000E-02	1.168000E-02	9.590000E-03	3.630000E+01
CNMX_TRDS_A0_000066	CHTA_MXTR_A0_001964	Light naphtha J80	gasoline fuel	[C][C][C][C][C][C]	[C][C][C][C][Branch1][C][C][C]	[C][C][C][C][C]	[C][C][C][C][C][C][Ring1][Branch1]	[C][C][C][Branch1][C][C][C][C]	[C][C][C][Branch1][C][C][C]	[C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][Branch1][C][C][C][Branch1][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	[C][C][C][C][C][C][Ring1][=Branch1]	1.871900E-01	1.826200E-01	1.749800E-01	1.589500E-01	1.162700E-01	7.072000E-02	4.265000E-02	2.854000E-02	1.545000E-02	7.110000E-03	2.763156E+01
CNMX_TRDS_A0_000067	CHTA_MXTR_A0_002111	Light naphtha J80/Diethyl ether 99/1 v/v	gasoline fuel	[C][C][C][C][C][C]	[C][C][C][C][Branch1][C][C][C]	[C][C][C][C][C]	[C][C][C][C][C][C][Ring1][Branch1]	[C][C][C][Branch1][C][C][C][C]	[C][C][C][Branch1][C][C][C]	[C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][Branch1][C][C][C][Branch1][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	[C][C][O][C][C]	1.853181E-01	1.807938E-01	1.732302E-01	1.573605E-01	1.151073E-01	7.001280E-02	4.222350E-02	2.825460E-02	1.529550E-02	1.000000E-02	2.803150E+01
CNMX_TRDS_A0_000068	CHTA_MXTR_A0_002112	Light naphtha J80/Diethyl ether 95/5 v/v	gasoline fuel	[C][C][C][C][C][C]	[C][C][C][C][Branch1][C][C][C]	[C][C][C][C][C]	[C][C][C][C][C][C][Ring1][Branch1]	[C][C][C][Branch1][C][C][C][C]	[C][C][C][Branch1][C][C][C]	[C][C][O][C][C]	[C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][Branch1][C][C][C][Branch1][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	1.778305E-01	1.734890E-01	1.662310E-01	1.510025E-01	1.104565E-01	6.718400E-02	5.000000E-02	4.051750E-02	2.711300E-02	1.467750E-02	2.931960E+01
CNMX_TRDS_A0_000069	CHTA_MXTR_A0_002113	Light naphtha J80/Diethyl ether 90/10 v/v	gasoline fuel	[C][C][C][C][C][C]	[C][C][C][C][Branch1][C][C][C]	[C][C][C][C][C]	[C][C][C][C][C][C][Ring1][Branch1]	[C][C][C][Branch1][C][C][C][C]	[C][C][O][C][C]	[C][C][C][Branch1][C][C][C]	[C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][Branch1][C][C][C][Branch1][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	1.684710E-01	1.643580E-01	1.574820E-01	1.430550E-01	1.046430E-01	1.000000E-01	6.364800E-02	3.838500E-02	2.568600E-02	1.390500E-02	3.063254E+01
CNMX_TRDS_A0_000070	CHTA_MXTR_A0_002114	Light naphtha J80/Diethyl ether 80/20 v/v	gasoline fuel	[C][C][O][C][C]	[C][C][C][C][C][C]	[C][C][C][C][Branch1][C][C][C]	[C][C][C][C][C]	[C][C][C][C][C][C][Ring1][Branch1]	[C][C][C][Branch1][C][C][C][C]	[C][C][C][Branch1][C][C][C]	[C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][Branch1][C][C][C][Branch1][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	2.000000E-01	1.497520E-01	1.460960E-01	1.399840E-01	1.271600E-01	9.301600E-02	5.657600E-02	3.412000E-02	2.283200E-02	1.236000E-02	3.628671E+01
CNMX_TRDS_A0_000071	CHTA_MXTR_A0_002133	Light naphtha J80/Dipropyl ether 99/1 v/v	gasoline fuel	[C][C][C][C][C][C]	[C][C][C][C][Branch1][C][C][C]	[C][C][C][C][C]	[C][C][C][C][C][C][Ring1][Branch1]	[C][C][C][Branch1][C][C][C][C]	[C][C][C][Branch1][C][C][C]	[C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][Branch1][C][C][C][Branch1][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	[C][C][C][O][C][C][C]	1.853181E-01	1.807938E-01	1.732302E-01	1.573605E-01	1.151073E-01	7.001280E-02	4.222350E-02	2.825460E-02	1.529550E-02	1.000000E-02	3.150000E+01
CNMX_TRDS_A0_000072	CHTA_MXTR_A0_002134	Light naphtha J80/Dipropyl ether 95/5 v/v	gasoline fuel	[C][C][C][C][C][C]	[C][C][C][C][Branch1][C][C][C]	[C][C][C][C][C]	[C][C][C][C][C][C][Ring1][Branch1]	[C][C][C][Branch1][C][C][C][C]	[C][C][C][Branch1][C][C][C]	[C][C][C][O][C][C][C]	[C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][Branch1][C][C][C][Branch1][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	1.778305E-01	1.734890E-01	1.662310E-01	1.510025E-01	1.104565E-01	6.718400E-02	5.000000E-02	4.051750E-02	2.711300E-02	1.467750E-02	3.192000E+01
CNMX_TRDS_A0_000073	CHTA_MXTR_A0_002135	Light naphtha J80/Dipropyl ether 90/10 v/v	gasoline fuel	[C][C][C][C][C][C]	[C][C][C][C][Branch1][C][C][C]	[C][C][C][C][C]	[C][C][C][C][C][C][Ring1][Branch1]	[C][C][C][Branch1][C][C][C][C]	[C][C][C][O][C][C][C]	[C][C][C][Branch1][C][C][C]	[C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][Branch1][C][C][C][Branch1][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	1.684710E-01	1.643580E-01	1.574820E-01	1.430550E-01	1.046430E-01	1.000000E-01	6.364800E-02	3.838500E-02	2.568600E-02	1.390500E-02	3.227000E+01
CNMX_TRDS_A0_000074	CHTA_MXTR_A0_002136	Light naphtha J80/Dipropyl ether 80/20 v/v	gasoline fuel	[C][C][C][O][C][C][C]	[C][C][C][C][C][C]	[C][C][C][C][Branch1][C][C][C]	[C][C][C][C][C]	[C][C][C][C][C][C][Ring1][Branch1]	[C][C][C][Branch1][C][C][C][C]	[C][C][C][Branch1][C][C][C]	[C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][Branch1][C][C][C][Branch1][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	2.000000E-01	1.497520E-01	1.460960E-01	1.399840E-01	1.271600E-01	9.301600E-02	5.657600E-02	3.412000E-02	2.283200E-02	1.236000E-02	3.725000E+01
CNMX_TRDS_A0_000075	CHTA_MXTR_A0_002145	Light naphtha J80/Diisopropyl ether 99/1 v/v	gasoline fuel	[C][C][C][C][C][C]	[C][C][C][C][Branch1][C][C][C]	[C][C][C][C][C]	[C][C][C][C][C][C][Ring1][Branch1]	[C][C][C][Branch1][C][C][C][C]	[C][C][C][Branch1][C][C][C]	[C][=C][C][=C][C][=C][Ring1][=Branch1]	[C][C][Branch1][C][C][C][Branch1][C][C][C]	[C][C][C][C][C][Ring1][Branch1]	[C][C][Branch1][C][C][O][C][Branch1][C][C][C]	1.853181E-01	1.807938E-01	1.732302E-01	1.573605E-01	1.151073E-01	7.001280E-02	4.222350E-02	2.825460E-02	1.529550E-02	1.000000E-02	2.929000E+01
