#=======================================================================================================================
# InTensors - SIDT mixture SELFIES dataset (CVWSR-style)
#=======================================================================================================================
#
# Author           : Nimal Naser (n2[ⓐⓣ]intensors.com)
# Company          : InTensors
# Version          : 1.0.0
# Created on       : 30 July 2026
# Last modified on : 30 July 2026
#
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
#
#
#-----------------------------------------------------------------------------------------------------------------------
# Changelog
#-----------------------------------------------------------------------------------------------------------------------
#
#-----------------------------------------------------------------------------------------------------------------------
# Information
#-----------------------------------------------------------------------------------------------------------------------
# Mixture           : propane
# Mixture ID        : CHTA_MXTR_A0_014784
# Source: ZeroRK cvwsr_idt_selfies.dat (CVWSR IDT + mixture SELFIES).
# idt_s: main IDT in seconds (ZeroRK idt_400K_s); NaN if missing.
# First-stage IDT is not written.
# cpnt_vol_*: volume fraction (0-1) from source.
# egr_fraction: exhaust-gas recirculation as fraction (0-1).
# ntc_t_min_K / ntc_t_max_K / has_ntc: joined from
# cvwsr_ntc_bounds_selfies.dat by (P, φ, EGR) when available;
# otherwise NaN / 0.
# Unused cpnt_selfies_* slots are NaN; unused cpnt_vol_* are 0.
# Source file SHA-256:
# sha256:a58bd2c02dba7d26a142eacc7b5f5383d5aed4c79632e93e2757cec899a9ecb9  /home/nimalnaser/Downloads/ZeroRK/dataset_runs/database/maffei2025modeling/C3H8/cvwsr_idt_selfies.dat
# sha256:fc4b5bd6289e56f38c4650caecf24cc710de9d648fc38e35f5fa3694db6032cb  /home/nimalnaser/Downloads/ZeroRK/dataset_runs/database/maffei2025modeling/C3H8/cvwsr_ntc_bounds_selfies.dat
# Source commits:
# git:423833bc11e187a072d044c0402993c86bc84d8e  cvwsr_idt_selfies.dat
#
#-----------------------------------------------------------------------------------------------------------------------
# Data
#-----------------------------------------------------------------------------------------------------------------------
sidt_id	mixture_id	mixture_name	model_name	mixture_type	cpnt_selfies_1	cpnt_selfies_2	cpnt_selfies_3	cpnt_selfies_4	cpnt_selfies_5	cpnt_selfies_6	cpnt_selfies_7	cpnt_selfies_8	cpnt_selfies_9	cpnt_selfies_10	cpnt_vol_1	cpnt_vol_2	cpnt_vol_3	cpnt_vol_4	cpnt_vol_5	cpnt_vol_6	cpnt_vol_7	cpnt_vol_8	cpnt_vol_9	cpnt_vol_10	pressure_bar	temperature_K	phi	egr_fraction	idt_s	ntc_t_min_K	ntc_t_max_K	has_ntc	sidt_sim_date
CHTA_SIDT_A0_053925	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	7.950000E+02	1.000000E+00	1.500000E-01	3.985742E-01	7.050000E+02	7.600000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053926	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	8.000000E+02	1.000000E+00	1.500000E-01	3.639342E-01	7.050000E+02	7.600000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053927	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	8.050000E+02	1.000000E+00	1.500000E-01	3.306016E-01	7.050000E+02	7.600000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053928	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	8.100000E+02	1.000000E+00	1.500000E-01	2.990394E-01	7.050000E+02	7.600000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053929	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	8.150000E+02	1.000000E+00	1.500000E-01	2.695352E-01	7.050000E+02	7.600000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053930	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	8.200000E+02	1.000000E+00	1.500000E-01	2.422407E-01	7.050000E+02	7.600000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053931	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	8.250000E+02	1.000000E+00	1.500000E-01	2.172049E-01	7.050000E+02	7.600000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053932	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	8.300000E+02	1.000000E+00	1.500000E-01	1.944019E-01	7.050000E+02	7.600000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053933	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	8.350000E+02	1.000000E+00	1.500000E-01	1.737533E-01	7.050000E+02	7.600000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053934	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	8.400000E+02	1.000000E+00	1.500000E-01	1.551453E-01	7.050000E+02	7.600000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053935	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	8.450000E+02	1.000000E+00	1.500000E-01	1.384431E-01	7.050000E+02	7.600000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053936	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	8.500000E+02	1.000000E+00	1.500000E-01	1.235003E-01	7.050000E+02	7.600000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053937	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.000000E+02	1.000000E+00	1.500000E-01	1.953680E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053938	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.050000E+02	1.000000E+00	1.500000E-01	1.829355E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053939	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.100000E+02	1.000000E+00	1.500000E-01	1.738096E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053940	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.150000E+02	1.000000E+00	1.500000E-01	1.675623E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053941	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.200000E+02	1.000000E+00	1.500000E-01	1.638582E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053942	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.250000E+02	1.000000E+00	1.500000E-01	1.624256E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053943	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.300000E+02	1.000000E+00	1.500000E-01	1.630335E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053944	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.350000E+02	1.000000E+00	1.500000E-01	1.654741E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053945	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.400000E+02	1.000000E+00	1.500000E-01	1.695557E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053946	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.450000E+02	1.000000E+00	1.500000E-01	1.751047E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053947	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.500000E+02	1.000000E+00	1.500000E-01	1.819575E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053948	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.550000E+02	1.000000E+00	1.500000E-01	1.898966E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053949	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.600000E+02	1.000000E+00	1.500000E-01	1.984690E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053950	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.650000E+02	1.000000E+00	1.500000E-01	2.067376E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053951	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.700000E+02	1.000000E+00	1.500000E-01	2.133085E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053952	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.750000E+02	1.000000E+00	1.500000E-01	2.168920E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053953	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.800000E+02	1.000000E+00	1.500000E-01	2.168633E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053954	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.850000E+02	1.000000E+00	1.500000E-01	2.132984E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053955	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.900000E+02	1.000000E+00	1.500000E-01	2.066990E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053956	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	7.950000E+02	1.000000E+00	1.500000E-01	1.977336E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053957	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	8.000000E+02	1.000000E+00	1.500000E-01	1.870798E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053958	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	8.050000E+02	1.000000E+00	1.500000E-01	1.753483E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053959	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	8.100000E+02	1.000000E+00	1.500000E-01	1.630528E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053960	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	8.150000E+02	1.000000E+00	1.500000E-01	1.506053E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053961	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	8.200000E+02	1.000000E+00	1.500000E-01	1.383226E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053962	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	8.250000E+02	1.000000E+00	1.500000E-01	1.264382E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053963	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	8.300000E+02	1.000000E+00	1.500000E-01	1.151157E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053964	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	8.350000E+02	1.000000E+00	1.500000E-01	1.044617E-01	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053965	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	8.400000E+02	1.000000E+00	1.500000E-01	9.453741E-02	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053966	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	8.450000E+02	1.000000E+00	1.500000E-01	8.536950E-02	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053967	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.500000E+01	8.500000E+02	1.000000E+00	1.500000E-01	7.695840E-02	7.250000E+02	7.750000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053968	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	7.000000E+02	1.000000E+00	1.500000E-01	1.405246E-01	7.450000E+02	7.900000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053969	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	7.050000E+02	1.000000E+00	1.500000E-01	1.268502E-01	7.450000E+02	7.900000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053970	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	7.100000E+02	1.000000E+00	1.500000E-01	1.158823E-01	7.450000E+02	7.900000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053971	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	7.150000E+02	1.000000E+00	1.500000E-01	1.071891E-01	7.450000E+02	7.900000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053972	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	7.200000E+02	1.000000E+00	1.500000E-01	1.004325E-01	7.450000E+02	7.900000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053973	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	7.250000E+02	1.000000E+00	1.500000E-01	9.534834E-02	7.450000E+02	7.900000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053974	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	7.300000E+02	1.000000E+00	1.500000E-01	9.172980E-02	7.450000E+02	7.900000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053975	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	7.350000E+02	1.000000E+00	1.500000E-01	8.941223E-02	7.450000E+02	7.900000E+02	1	2026-07-27T03:51:27Z
CHTA_SIDT_A0_053976	CHTA_MXTR_A0_014784	propane	maffei2025modeling	pure component	[C][C][C]	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.000000E+01	7.400000E+02	1.000000E+00	1.500000E-01	8.825972E-02	7.450000E+02	7.900000E+02	1	2026-07-27T03:51:27Z
